document_id,title,publish_date,session,authors,ctr,category,tags,views,depth,full_reads_percent
62737f069a79476b56cde307Dr3M_FLLSNCsxZEG8aUC-w,"В Татарстане ребенок поцарапал горло куском проволоки в батоне
                
                                                    

    

    Общество, 11:44",2022-05-05 08:44:47,Dr3M_FLLSNCsxZEG8aUC-w,[],0.0,5433e5decbb20f277b20eca9,"['542655f2cbb20f1004040337', '542d8200cbb20f2b8e4e28ab', '5805d5379a7947d7640c7194', '543bb660cbb20f74d0bb285e', '56b0ad429a79475c34641510', '55110d0e9a79475861c1cbdb']",2270,1.076,54.229
62013ed19a79471a8cf48384AKepbabfQ3-AdoarK3nC8Q,Макрон заявил Путину о необходимости избежать войны,2022-02-07 16:01:06,AKepbabfQ3-AdoarK3nC8Q,['54195a4fcbb20f219d7fa7dd'],8.113,5409f11ce063da9c8b588a12,"['58fda2219a7947718b2933e1', '58abcf539a7947f18bc079eb', '5409f309e063daa0f408b1dd']",65167,1.204,29.272
626b5e209a7947c07430127cXRwOwFGxT1m9VDCql2DrzA,"Премьера Британских Виргинских островов задержали по делу о наркотиках
                
                                                    

    

    Политика, 07:26",2022-04-29 04:26:42,XRwOwFGxT1m9VDCql2DrzA,[],0.0,5409f11ce063da9c8b588a12,"['5409f395e063daa0f408b300', '542949e1cbb20fda92656699', '5409f1afe063daa0f408aeb7', '6204c5539a79474bfff916c3', '5538a5209a79476a0263ceda', '543ec15ecbb20f6e1fde87aa']",2242,1.031,31.445
61f8c7f99a794748261d721bLf9vuj54Q1OELY36gRVg9Q,"Волонтеры нашли тело девочки, пропавшей в Новгородской области
                
                                                    

    

    Общество, 08:48",2022-02-01 05:48:44,Lf9vuj54Q1OELY36gRVg9Q,[],0.0,5433e5decbb20f277b20eca9,"['5592b06b9a794719538d417d', '5592a73f9a794719538cf0cb', '55353f899a7947521ba69bd2']",57261,1.147,50.382
627ce44b9a79470443716b26filN1zt2RJKwI9qSWxQJdw,МИД выразил протест временному поверенному в делах Нидерландов,2022-05-12 10:48:01,filN1zt2RJKwI9qSWxQJdw,['619226fb9a7947e681606cc3'],2.854,5409f11ce063da9c8b588a12,"['5409f1a3e063daa0f408ae98', '5409f190e063daa0f408ae58', '5452416ecbb20f7a50a90408']",6573,1.043,34.718
626b4bfd9a7947bf5dc0cccbY0EZjr_ZQteGPJATt8fIeA,«Коммерсантъ» узнал об уходе из России владельца отелей Holiday Inn,2022-04-29 03:15:13,Y0EZjr_ZQteGPJATt8fIeA,['5bfd1d039a794755995093f8'],5.724,540d5eafcbb20f2524fc0509,"['54696c6ccbb20f7e6aff7338', '54298881cbb20fe3a3d5bd80', '54d87b649a7947472d16c252']",4407,1.052,31.836
6291e0279a794784d0e55acaVTq-rLa3QZigBSFbnNFnRQ,В Минобороны заявили о взятии под контроль города Красный Лиман,2022-05-28 08:42:19,VTq-rLa3QZigBSFbnNFnRQ,[],3.215,5409f11ce063da9c8b588a12,"['559291b49a794751dc83705f', '5409f198e063daa0f408ae6b', '621a3d0c9a794728d449ae5e']",5834,1.067,45.903
624471ea9a794775bca0df1eSBSBT-W3QpGWQ1N_gaPDFw,Минобороны заявило о выполнении задач в направлении Киева и Чернигова,2022-03-30 15:08:40,SBSBT-W3QpGWQ1N_gaPDFw,['5e1ddee09a7947609de2f69b'],7.029,5409f11ce063da9c8b588a12,"['5409f15de063daa0f408ada8', '5426c60acbb20f76518c3e4c', '55928f889a794751dc833e34', '560e57129a7947d153e4cfd4', '5409f198e063daa0f408ae6b']",156578,1.152,41.83
6253df9f9a7947a90eec4174wRh41WweQqGtgG9TMJFqjg,FT сообщила об отсутствии в ЕС консенсуса по запрету на российскую нефть,2022-04-11 09:39:38,wRh41WweQqGtgG9TMJFqjg,['619226fb9a7947e681606cc3'],1.166,5409f11ce063da9c8b588a12,"['5409f16ae063daa0f408adda', '59e769a89a794784016db926', '5409f203e063daa0f408af72']",6996,1.095,23.399
620bf2989a7947a8ca5973fdsWRxiJ-5SaiVuJKfRm5hBw,"Захарова назвала ложью данные о вторжении России под «чужим флагом»
                
                                                    

    

    Политика, 21:52",2022-02-15 18:52:37,sWRxiJ-5SaiVuJKfRm5hBw,[],0.0,5409f11ce063da9c8b588a12,"['556e926a9a794721a7851f18', '5409f15de063daa0f408ada8', '5409f1afe063daa0f408aeb7']",17291,1.175,32.138
6250834e9a794766c1cf674d8Z9lceuMRdGJn2X2ToSucQ,В ЕС сочтут нарушением санкций оплату Венгрией газа из России рублями,2022-04-08 20:10:03,8Z9lceuMRdGJn2X2ToSucQ,['60bf2f0f9a79475cc856c5a1'],4.204,5409f11ce063da9c8b588a12,"['5409f17be063daa0f408ae13', '5409f168e063daa0f408add3', '5409f294e063daa0f408b111', '5631bb949a794737108a5623', '582546689a794750649b3a6a']",6286,1.056,31.212
620776949a7947bec14e9350_gDRAA-MQnm6hUu1ZXZoLQ,"Посольство России заявило о штатной работе дипломатов на Украине
                
                                                    

    

    Политика, 12:16",2022-02-12 09:16:29,_gDRAA-MQnm6hUu1ZXZoLQ,[],0.0,5409f11ce063da9c8b588a12,"['5409f15de063daa0f408ada8', '5409f1a3e063daa0f408ae98', '54272eedcbb20f67193b15be']",15300,1.185,42.484
6267c3849a7947f9a76a8326ZHr1365cRwesE1BO1cTSTw,Путин присвоил Делимханову звание Героя России за участие в спецоперации,2022-04-26 10:07:23,ZHr1365cRwesE1BO1cTSTw,[],4.525,5409f11ce063da9c8b588a12,"['5733af7c9a79475caed7d43f', '55928fef9a794751dc834852', '545e78b7cbb20f9974e104ef', '58abcf539a7947f18bc079eb', '621a3d0c9a794728d449ae5e']",17691,1.045,35.668
628b6bb49a7947d11b795b6eYnykxb96T9aSgKbEHNujgQ,Tetra Pak опровергла уход из России,2022-05-23 11:19:47,Ynykxb96T9aSgKbEHNujgQ,"['619226fb9a7947e681606cc3','582eff1c9a7947115bf77ff6']",2.437,540d5eafcbb20f2524fc0509,"['59e769a19a794784016dad85', '55ac97ed9a79470cf7ad3a24']",8400,1.06,36.012
620bba399a794790a44eb566Mg9gseHFRoSB9CJfoOsXvQ,Путин ответил на обращение Госдумы о признании ДНР и ЛНР,2022-02-15 14:35:59,Mg9gseHFRoSB9CJfoOsXvQ,"['58eb4a2d9a7947591ca3dd27','5bfd1d039a794755995093f8']",12.841,5409f11ce063da9c8b588a12,"['58abcf539a7947f18bc079eb', '614cb40f9a79477066594352', '5409f145e063daa0f408ad35', '5409f200e063daa0f408af68']",539195,1.108,23.897
626a79cb9a794771ae19c57bXtQdZsMCSH6Z_Wa71L6zGg,Эрдоган заявил Путину о планах «продлить эффект» переговоров в Стамбуле,2022-04-28 12:12:17,XtQdZsMCSH6Z_Wa71L6zGg,"['5e1ddee09a7947609de2f69b','5a8d11a39a7947c5e1550980']",3.021,5409f11ce063da9c8b588a12,"['557bee089a79470d81703873', '58abcf539a7947f18bc079eb', '5409f140e063daa0f408ad1d', '5426a035cbb20f7903d4f89f', '5409f309e063daa0f408b1dd', '54ac0da19a7947ea8276b9cf']",9266,1.047,18.303
6239732a9a7947b19a5ef895mB5HO6btRoKY8lCAgUinLg,«Коммерсантъ» сообщил о планах Red Wings вернуть Airbus собственникам,2022-03-22 08:30:54,mB5HO6btRoKY8lCAgUinLg,['5bfd1d039a794755995093f8'],4.498,540d5eafcbb20f2524fc0509,"['54356f9acbb20f69df21dc37', '5409f15de063daa0f408adac', '55de25ce9a7947989f4cb166', '544e4ba3cbb20f0e847b1990', '5409f19be063daa0f408ae7a']",95766,1.116,38.693
62485d149a79473eabd27d782w5kAmq_RAizTs_8SAmPBQ,"Алиев заявил о планах увеличить поставки газа в Италию
                
                                                    

    

    Политика, 18:15",2022-04-02 15:15:34,2w5kAmq_RAizTs_8SAmPBQ,[],0.0,5409f11ce063da9c8b588a12,"['5463608ecbb20f33d60816f2', '5409f21ee063daa0f408afc1', '5664342e9a79470e799734d5', '56d83d189a7947b9a1d3758f']",15050,1.149,37.894
6284cdc09a794764853230c6qqBl_VdlSCeH9aMUpCtbMQ,Автора стратегии «Аэрофлота» заочно арестовали по делу о мошенничестве,2022-05-18 11:24:18,qqBl_VdlSCeH9aMUpCtbMQ,['54215736cbb20f5cdfa7a8ce'],5.838,540d5eafcbb20f2524fc0509,"['5409f1c1e063daa0f408aee1', '5409f294e063daa0f408b111', '5409f14fe063daa0f408ad6b', '621a3d0c9a794728d449ae5e', '5409f145e063daa0f408ad30', '5409f33de063daa0f408b245']",29675,1.064,26.396
624fbbd39a79470c8a5ebe6b85o_o-7ER_2pYp2aQOhY1Q,В Белоруссии утвердили перечень недружественных стран,2022-04-08 05:55:07,85o_o-7ER_2pYp2aQOhY1Q,['5e4663219a794736af922488'],1.871,5409f11ce063da9c8b588a12,"['542d1e28cbb20f862ac2c1f6', '60a684b39a794736366198d0']",31696,1.167,37.661
620e4d689a794708e7339623zDcqpUpyQj2YcgPMLE8dRA,"Глава Приморья сообщил о начале строительства города Спутник в 2023 году
                
                                                    

    

    Общество, 20:24",2022-02-17 17:24:44,zDcqpUpyQj2YcgPMLE8dRA,[],0.0,5433e5decbb20f277b20eca9,"['543f272ecbb20f1a4c0919f4', '5409f42ae063daa0f408b5d7', '55928dcf9a794751dc831344', '551d21da9a7947c09df13784']",8128,1.155,34.67
624380cb9a79471d24aee516gaD0xwB6Q1OO6z9j2HHKXQ,ООН сообщила о 1179 погибших мирных жителях на Украине,2022-03-30 05:35:36,gaD0xwB6Q1OO6z9j2HHKXQ,['61309cc39a7947257ab1d378'],0.794,5409f11ce063da9c8b588a12,"['5409f1bbe063daa0f408aece', '54cfc7e49a79479719452aa9', '5409f15de063daa0f408ada8', '621a3d0c9a794728d449ae5e']",94955,1.217,46.88
627c2c669a7947c683c9fd9d_ZdPAOQgR9K89PsreuEMCA,ЦБ заявил о завершении переноса курса рубля в цены,2022-05-11 22:17:48,_ZdPAOQgR9K89PsreuEMCA,[],13.775,5409f11ce063da9c8b588a18,"['5409f1ede063daa0f408af4a', '5409f1d8e063daa0f408af0b', '5409f15ae063daa0f408ad90', '5409f416e063daa0f408b573', '5409f15ae063daa0f408ad8f']",12603,1.048,28.985
6286b4879a7947118970042e3AjpiyoAQZKmXnOO_YQjxw,"В Петербурге педагог потребовала от школьника извиниться на коленях
                
                                                    

    

    Политика, 00:30",2022-05-19 21:30:37,3AjpiyoAQZKmXnOO_YQjxw,[],0.0,5409f11ce063da9c8b588a12,"['5409f175e063daa0f408ae02', '5469fbd8cbb20f2328bad11e', '545b3dfecbb20ff88544a0ce', '59e769a19a794784016dae2a']",4644,1.071,45.22
627fdc219a79476ea0d8b20cZgRePe69Ql-A2U9y7ir0Rw,Власти Канады заявили о готовности помочь вывезти зерно с Украины,2022-05-14 17:20:11,ZgRePe69Ql-A2U9y7ir0Rw,['5a8d11a39a7947c5e1550980'],3.918,5409f11ce063da9c8b588a12,"['5409f1abe063daa0f408aeab', '54524b29cbb20f6bf16c6b48', '5409f15de063daa0f408ada8']",16259,1.056,33.514
62837d849a7947756f42d833NAR6xjdlSUa9Hq9kXfOmcA,Сборы по инвестиционному страхованию жизни упали на треть,2022-05-17 11:56:33,NAR6xjdlSUa9Hq9kXfOmcA,['619b93349a7947b514905d23'],0.874,5409f11ce063da9c8b588a18,"['5951ea769a7947a5871db8ad', '5592920d9a794751dc8377b8']",10811,1.054,22.496
6200bd0d9a794761c17fb3438yfhtCtGSYKv3Kg-xuAf1A,"Захарова заявила, что Запад выдумал «российскую угрозу» для борьбы с ней
                
                                                    

    

    Политика, 10:05",2022-02-07 07:05:06,8yfhtCtGSYKv3Kg-xuAf1A,[],0.0,5409f11ce063da9c8b588a12,"['556e926a9a794721a7851f18', '5409f1a3e063daa0f408ae98', '5409f15ee063daa0f408adb0', '5409f1afe063daa0f408aeb7', '5409f16ae063daa0f408adda', '5409f15de063daa0f408ada8']",13215,1.169,38.275
6200d5339a79476c63afde6bHcV2r3OnQAO1NA8EhD8m4Q,Эксперты Bloomberg и дипломаты усомнились в успехе Макрона в Москве,2022-02-07 08:58:26,HcV2r3OnQAO1NA8EhD8m4Q,['60bf2f0f9a79475cc856c5a1'],2.12,5409f11ce063da9c8b588a12,"['5409f208e063daa0f408af83', '58fda2219a7947718b2933e1', '5409f15ae063daa0f408ad8a', '5409f15de063daa0f408ada8', '61c4adf49a794711387ad6ed']",32338,1.149,22.487
624541149a7947ad1f5ea323imCcFPabQaCPM83FylFKQA,В России начался рост популярности «досок объявлений»,2022-03-31 10:15:40,imCcFPabQaCPM83FylFKQA,['6131f8eb9a794718ca935648'],5.345,540d5ecacbb20f2524fc050a,"['59e769a59a794784016db66d', '555db8c09a794753a21ced8d', '543aaa95cbb20f3b7657c414', '5424c125cbb20f353dbe036b']",64091,1.086,15.664
62727d3d9a79471fd0ec25ce63dH9Yk4SPeCoHxeaMIMFA,"Участники митинга оппозиции в Ереване направились к зданию парламента
                
                                                    

    

    Политика, 16:52",2022-05-04 13:52:07,63dH9Yk4SPeCoHxeaMIMFA,[],0.0,5409f11ce063da9c8b588a12,"['5464a374cbb20f1979867cf7', '5409f330e063daa0f408b222', '542baab0cbb20fcd8bc5edba', '5adef5929a7947bbe6aab770', '5409f2c9e063daa0f408b17e']",1213,1.063,33.636
6238c43c9a794787e7dfa4c3VutA0piMSeWWi_uvq921UA,Зеленский пообещал вынести компромиссы с Россией на референдум,2022-03-21 19:05:11,VutA0piMSeWWi_uvq921UA,['60fa94ed9a7947b7152c986a'],6.062,5409f11ce063da9c8b588a12,"['59e769ab9a794784016dbf12', '5409f15de063daa0f408ada8', '55928f739a794751dc833c3a', '5409f309e063daa0f408b1dd', '621a3d0c9a794728d449ae5e']",199626,1.156,40.324
61fabb499a7947194b7ac2dbXIDTflVsRiW8S7lilkXgRA,МИД пригрозил мерами против немецких СМИ и YouTube из-за блокировки RT,2022-02-02 17:15:01,XIDTflVsRiW8S7lilkXgRA,[],2.741,5409f11ce063da9c8b588a12,"['5409f200e063daa0f408af68', '5436eb01cbb20f7e92782f39', '5409f17fe063daa0f408ae28', '55a8ea1a9a794756c5c3cc66', '5409f294e063daa0f408b111', '5409f41de063daa0f408b58a']",19926,1.179,35.562
627a51b19a794735766613caqCvfQcJeRXuKqzkVgO2NAw,"Лукашенко заявил, что Белоруссии не нужны крупные закупки вооружений",2022-05-10 12:49:12,qCvfQcJeRXuKqzkVgO2NAw,['5a8d11a39a7947c5e1550980'],1.245,5409f11ce063da9c8b588a12,"['5470d0a0cbb20fec40b24594', '542d1e28cbb20f862ac2c1f6', '5437b689cbb20f5a5f33a078', '542bb09fcbb20f14d61fabcb']",6727,1.068,24.513
623e5c6b9a7947199c5e8030DvXQdLbyQt6kde7uFf6xXA,Министр обороны Чехии отменила визит в Венгрию из-за позиции по санкциям,2022-03-26 00:42:38,DvXQdLbyQt6kde7uFf6xXA,['604f2c199a79478ec0029eae'],4.826,5409f11ce063da9c8b588a12,"['5409f17be063daa0f408ae13', '5439d1fccbb20f0850116006', '621a3d0c9a794728d449ae5e']",89467,1.118,31.416
6293c7a19a79476e99870dd7VCw7wJgfTKyFEL4JwVcXSQ,"Минюст США проверит действия полиции Техаса во время стрельбы в школе
                
                                                    

    

    Общество, 22:29",2022-05-29 19:29:36,VCw7wJgfTKyFEL4JwVcXSQ,[],0.0,5433e5decbb20f277b20eca9,"['5409f15ee063daa0f408adb0', '5437017acbb20f0b1e03ce74', '542cb3e6cbb20fdc9b064ee8', '544ab66ecbb20f71ec42940d']",1145,1.055,21.31
626a60da9a7947669c7eced7ZpPN__CUQpy1RXQaRN51Kw,Стали известны новые собственники производителя сигарет Davidoff,2022-04-28 12:21:31,ZpPN__CUQpy1RXQaRN51Kw,"['5432934ccbb20f0bd1aad40a','625949719a7947213854205f']",3.191,540d5eafcbb20f2524fc0509,"['57c362859a7947a7100982e6', '546b7da2cbb20ff8219294ce', '54dcaa639a79471bacf43a1d', '54e149ac9a79475d96367f2e']",8957,1.042,25.087
628f53d69a7947ab65a83523GMCchTE_SSKRZR_4ASB9lQ,Курский губернатор сообщил об «атаке противника» на окраину села Воробжа,2022-05-26 10:51:12,GMCchTE_SSKRZR_4ASB9lQ,['6130a7379a79472aeb4546e3'],1.541,5409f11ce063da9c8b588a12,"['54dc84879a79477970b4fa8e', '54d342a49a79475663b8150d', '5427cf4dcbb20f1a6bba8673', '542bffc5cbb20f4274409dd4', '55928cc99a794751dc82fa53', '5409f15de063daa0f408ada8', '5409f29be063daa0f408b157']",5725,1.043,15.284
624a841b9a7947bdf10306cbW9ylHdJRQSuXKHxSNI-dRw,Bild узнала о подготовке Германии к высылке 100 российских дипломатов,2022-04-04 05:53:04,W9ylHdJRQSuXKHxSNI-dRw,[],3.267,5409f11ce063da9c8b588a12,"['5409f200e063daa0f408af68', '596cb0199a7947386664c018']",75959,1.193,44.138
6239f5459a7947f0c02df94eOsb5ubxuScKWNP-6lZrT1w,Рособрнадзор перенес на осень всероссийские проверочные работы,2022-03-22 16:14:43,Osb5ubxuScKWNP-6lZrT1w,"['619226fb9a7947e681606cc3','587f906a9a7947b089f8dd5a']",2.6,5433e5decbb20f277b20eca9,"['542a57c8cbb20f06f6b2fcaa', '548f9d8d2ae59686876519a9', '542bd53dcbb20f3af2b429c5']",104254,1.196,38.35
628756239a79474336b276102aH8kKAYRDSlmB_ovMniNg,"В Ереване оппозиция попыталась прорваться на форум с участием Пашиняна
                
                                                    

    

    Политика, 12:42",2022-05-20 09:42:52,2aH8kKAYRDSlmB_ovMniNg,[],0.0,5409f11ce063da9c8b588a12,"['546370b3cbb20fd4a15af906', '5409f429e063daa0f408b5d3', '5adef5929a7947bbe6aab770', '59e769a69a794784016db6d2', '55928da39a794751dc830f15']",894,1.094,30.425
